season,season_type,game_id,game_date,venue,venue_location,away_team_abbr,home_team_abbr,event_num,period,period_type,seconds_elapsed,situation_code,strength_state,strength_state_venue,home_team_defending_side,event_type_code,event_type,description,penalty_duration,event_team_abbr,event_team_venue,num_on,players_on,ids_on,num_off,players_off,ids_off,shift_type,event_player_1_name,event_player_2_name,event_player_3_name,event_player_1_id,event_player_2_id,event_player_3_id,event_player_1_pos,event_player_2_pos,event_player_3_pos,event_goalie_id,shot_type,zone_code,x,y,x_fixed,y_fixed,x_adj,y_adj,event_skaters,away_skaters,home_skaters,event_distance,event_angle,event_length,seconds_since_last,away_score,home_score,away_fenwick,home_fenwick,away_on_1,away_on_2,away_on_3,away_on_4,away_on_5,away_on_6,away_goalie,home_on_1,home_on_2,home_on_3,home_on_4,home_on_5,home_on_6,home_goalie,away_on_1_id,away_on_2_id,away_on_3_id,away_on_4_id,away_on_5_id,away_on_6_id,away_goalie_id,home_on_1_id,home_on_2_id,home_on_3_id,home_on_4_id,home_on_5_id,home_on_6_id,home_goalie_id,event_coach,away_coach,home_coach,xG
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,451,2,REG,1755,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,GUSTAV NYQUIST,8474679,1.0,MATS ZUCCARELLO,8475692,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,8.0,1.0,1.0,18.0,22.0,GUSTAV NYQUIST,JARED SPURGEON,MARCUS FOLIGNO,JAKE MIDDLETON,MARCO ROSSI,,FILIP GUSTAVSSON,WILLIAM KARLSSON,VICTOR OLOFSSON,NICOLAS HAGUE,ZACH WHITECLOUD,PAVEL DOROFEYEV,,ADIN HILL,8474679,8474716,8475220,8478136,8482079,,8479406,8476448,8478109,8479980,8480727,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,452,2,REG,1756,1551,5v5,5v5,left,503.0,hit,"VGK #14 HAGUE HIT MIN #17 FOLIGNO, Def. Zone",,VGK,home,,,,,,,,NICOLAS HAGUE,MARCUS FOLIGNO,,8479980.0,8475220.0,,D,L,,,,D,-73.0,-39.0,73.0,39.0,73.0,39.0,5,5,5,42.15447781671598,67.69379494509236,7.0,1.0,1.0,1.0,18.0,22.0,MARCO ROSSI,GUSTAV NYQUIST,MARCUS FOLIGNO,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,WILLIAM KARLSSON,PAVEL DOROFEYEV,VICTOR OLOFSSON,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8482079.0,8474679.0,8475220.0,8478136.0,8474716.0,,8479406.0,8476448.0,8481604.0,8478109.0,8480727.0,8479980.0,,8478499.0,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,453,2,REG,1763,,5v5,5v5,left,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,BRANDON SAAD,8476438,1.0,VICTOR OLOFSSON,8478109,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,5.0,7.0,1.0,1.0,18.0,22.0,GUSTAV NYQUIST,JARED SPURGEON,MARCUS FOLIGNO,JAKE MIDDLETON,MARCO ROSSI,,FILIP GUSTAVSSON,BRANDON SAAD,WILLIAM KARLSSON,NICOLAS HAGUE,ZACH WHITECLOUD,PAVEL DOROFEYEV,,ADIN HILL,8474679,8474716,8475220,8478136,8482079,,8479406,8476438,8476448,8479980,8480727,8481604,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,454,2,REG,1768,,5v5,5v5,left,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,TOMAS HERTL,8476881,1.0,WILLIAM KARLSSON,8476448,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,5.0,5.0,1.0,1.0,18.0,22.0,GUSTAV NYQUIST,JARED SPURGEON,MARCUS FOLIGNO,JAKE MIDDLETON,MARCO ROSSI,,FILIP GUSTAVSSON,BRANDON SAAD,TOMAS HERTL,NICOLAS HAGUE,ZACH WHITECLOUD,PAVEL DOROFEYEV,,ADIN HILL,8474679,8474716,8475220,8478136,8482079,,8479406,8476438,8476881,8479980,8480727,8481604,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,455,2,REG,1773,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,ZEEV BUIUM,8484798,1.0,JARED SPURGEON,8474716,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,5.0,1.0,1.0,18.0,22.0,GUSTAV NYQUIST,MARCUS FOLIGNO,JAKE MIDDLETON,MARCO ROSSI,ZEEV BUIUM,,FILIP GUSTAVSSON,BRANDON SAAD,TOMAS HERTL,NICOLAS HAGUE,ZACH WHITECLOUD,PAVEL DOROFEYEV,,ADIN HILL,8474679,8475220,8478136,8482079,8484798,,8479406,8476438,8476881,8479980,8480727,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,456,2,REG,1774,1551,5v5,5v5,left,508.0,blocked-shot,"MIN #41 NYQUIST OPPONENT-BLOCKED BY VGK #14 HAGUE, Slap, Def. Zone ",,MIN,away,,,,,,,,GUSTAV NYQUIST,NICOLAS HAGUE,,8474679.0,8479980.0,,R,D,,,,D,-75.0,-29.0,75.0,29.0,-75.0,-29.0,5,5,5,32.202484376209235,64.23067237566129,0.0,1.0,1.0,1.0,18.0,22.0,MARCO ROSSI,GUSTAV NYQUIST,MARCUS FOLIGNO,ZEEV BUIUM,ZACH BOGOSIAN,,FILIP GUSTAVSSON,TOMAS HERTL,PAVEL DOROFEYEV,BRANDON SAAD,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8482079.0,8474679.0,8475220.0,8484798.0,8474567.0,,8479406.0,8476881.0,8481604.0,8476438.0,8480727.0,8479980.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,457,2,REG,1774,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,ZACH BOGOSIAN,8474567,1.0,JAKE MIDDLETON,8478136,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,5.0,0.0,1.0,1.0,18.0,22.0,ZACH BOGOSIAN,GUSTAV NYQUIST,MARCUS FOLIGNO,MARCO ROSSI,ZEEV BUIUM,,FILIP GUSTAVSSON,BRANDON SAAD,TOMAS HERTL,NICOLAS HAGUE,ZACH WHITECLOUD,PAVEL DOROFEYEV,,ADIN HILL,8474567,8474679,8475220,8482079,8484798,,8479406,8476438,8476881,8479980,8480727,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,458,2,REG,1779,1551,5v5,5v5,left,525.0,takeaway,"VGK TAKEAWAY - #16 DOROFEYEV, Def. Zone",,VGK,home,,,,,,,,PAVEL DOROFEYEV,,,8481604.0,,,L,,,,,D,-35.0,41.0,35.0,-41.0,35.0,-41.0,5,5,5,67.80117993073571,37.20792192178156,7.0,5.0,1.0,1.0,18.0,22.0,MARCO ROSSI,GUSTAV NYQUIST,MARCUS FOLIGNO,ZEEV BUIUM,ZACH BOGOSIAN,,FILIP GUSTAVSSON,TOMAS HERTL,PAVEL DOROFEYEV,BRANDON SAAD,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8482079.0,8474679.0,8475220.0,8484798.0,8474567.0,,8479406.0,8476881.0,8481604.0,8476438.0,8480727.0,8479980.0,,8478499.0,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,459,2,REG,1786,,5v5,5v5,left,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,KEEGAN KOLESAR,8478434,1.0,PAVEL DOROFEYEV,8481604,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,4.0,7.0,1.0,1.0,18.0,22.0,ZACH BOGOSIAN,GUSTAV NYQUIST,MARCUS FOLIGNO,MARCO ROSSI,ZEEV BUIUM,,FILIP GUSTAVSSON,BRANDON SAAD,TOMAS HERTL,KEEGAN KOLESAR,NICOLAS HAGUE,ZACH WHITECLOUD,,ADIN HILL,8474567,8474679,8475220,8482079,8484798,,8479406,8476438,8476881,8478434,8479980,8480727,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,460,2,REG,1790,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,2.0,"JOEL ERIKSSON EK, KIRILL KAPRIZOV","8478493, 8478864",2.0,"MARCUS FOLIGNO, MARCO ROSSI","8475220, 8482079",on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,5.0,4.0,1.0,1.0,18.0,22.0,ZACH BOGOSIAN,GUSTAV NYQUIST,JOEL ERIKSSON EK,KIRILL KAPRIZOV,ZEEV BUIUM,,FILIP GUSTAVSSON,BRANDON SAAD,TOMAS HERTL,KEEGAN KOLESAR,NICOLAS HAGUE,ZACH WHITECLOUD,,ADIN HILL,8474567,8474679,8478493,8478864,8484798,,8479406,8476438,8476881,8478434,8479980,8480727,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,461,2,REG,1795,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,MATT BOLDY,8481557,1.0,GUSTAV NYQUIST,8474679,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,5.0,5.0,1.0,1.0,18.0,22.0,ZACH BOGOSIAN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,ZEEV BUIUM,,FILIP GUSTAVSSON,BRANDON SAAD,TOMAS HERTL,KEEGAN KOLESAR,NICOLAS HAGUE,ZACH WHITECLOUD,,ADIN HILL,8474567,8478493,8478864,8481557,8484798,,8479406,8476438,8476881,8478434,8479980,8480727,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,462,2,REG,1800,1551,5v5,5v5,left,506.0,shot-on-goal,"VGK ONGOAL - #48 HERTL, Wrist , Neu. Zone, 93 ft. ",,VGK,home,,,,,,,,TOMAS HERTL,,,8476881.0,,,C,,,8479406.0,wrist,N,-4.0,4.0,4.0,-4.0,4.0,-4.0,5,5,5,85.09406559801923,2.6942842898561006,2.0,5.0,1.0,1.0,18.0,23.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,ZEEV BUIUM,ZACH BOGOSIAN,,FILIP GUSTAVSSON,TOMAS HERTL,KEEGAN KOLESAR,BRANDON SAAD,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8484798.0,8474567.0,,8479406.0,8476881.0,8478434.0,8476438.0,8480727.0,8479980.0,,8478499.0,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,0.003024066
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,463,2,REG,1802,,5v5,5v5,left,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,2.0,"BRAYDEN MCNABB, SHEA THEODORE","8475188, 8477447",2.0,"NICOLAS HAGUE, ZACH WHITECLOUD","8479980, 8480727",on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,2.0,2.0,1.0,1.0,18.0,23.0,ZACH BOGOSIAN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,ZEEV BUIUM,,FILIP GUSTAVSSON,BRAYDEN MCNABB,BRANDON SAAD,TOMAS HERTL,SHEA THEODORE,KEEGAN KOLESAR,,ADIN HILL,8474567,8478493,8478864,8481557,8484798,,8479406,8475188,8476438,8476881,8477447,8478434,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,464,2,REG,1804,,5v5,5v5,left,,stoppage,"GOALIE STOPPED,TV TIMEOUT",,,away,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,0.0,2.0,1.0,1.0,18.0,23.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,ZEEV BUIUM,ZACH BOGOSIAN,,FILIP GUSTAVSSON,TOMAS HERTL,KEEGAN KOLESAR,BRANDON SAAD,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8484798.0,8474567.0,,8479406.0,8476881.0,8478434.0,8476438.0,8475188.0,8477447.0,,8478499.0,,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,465,2,REG,1804,,5v5,5v5,left,499.0,change,MIN CHANGE: line-change,,MIN,away,2.0,"JONAS BRODIN, BROCK FABER","8476463, 8482122",2.0,"ZACH BOGOSIAN, ZEEV BUIUM","8474567, 8484798",line-change,,,,,,,,,,,,,,,,,,,,5,5,,,0.0,0.0,1.0,1.0,18.0,23.0,JONAS BRODIN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,BRAYDEN MCNABB,BRANDON SAAD,TOMAS HERTL,SHEA THEODORE,KEEGAN KOLESAR,,ADIN HILL,8476463,8478493,8478864,8481557,8482122,,8479406,8475188,8476438,8476881,8477447,8478434,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,466,2,REG,1804,,5v5,5v5,left,499.0,change,VGK CHANGE: line-change,,VGK,home,3.0,"MARK STONE, IVAN BARBASHEV, JACK EICHEL","8475913, 8477964, 8478403",3.0,"BRANDON SAAD, TOMAS HERTL, KEEGAN KOLESAR","8476438, 8476881, 8478434",line-change,,,,,,,,,,,,,,,,,,,,5,5,,,0.0,0.0,1.0,1.0,18.0,23.0,JONAS BRODIN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,BRAYDEN MCNABB,MARK STONE,SHEA THEODORE,IVAN BARBASHEV,JACK EICHEL,,ADIN HILL,8476463,8478493,8478864,8481557,8482122,,8479406,8475188,8475913,8477447,8477964,8478403,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,467,2,REG,1804,1551,5v5,5v5,left,502.0,faceoff,MIN won Def. Zone - MIN #14 ERIKSSON EK vs VGK #9 EICHEL,,MIN,away,,,,,,,,JOEL ERIKSSON EK,JACK EICHEL,,8478493.0,8478403.0,,C,C,,,,D,69.0,-22.0,69.0,-22.0,-69.0,22.0,5,5,5,29.732137494637012,47.72631099390627,14.0,0.0,1.0,1.0,18.0,23.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,BROCK FABER,JONAS BRODIN,,FILIP GUSTAVSSON,JACK EICHEL,IVAN BARBASHEV,MARK STONE,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8482122.0,8476463.0,,8479406.0,8478403.0,8477964.0,8475913.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,468,2,REG,1818,1551,5v5,5v5,left,506.0,shot-on-goal,"MIN ONGOAL - #25 BRODIN, Snap , Off. Zone, 61 ft. ",,MIN,away,,,,,,,,JONAS BRODIN,,,8476463.0,,,D,,,8478499.0,snap,O,-28.0,-9.0,28.0,9.0,-28.0,-9.0,5,5,5,61.66036003787198,8.3929251873925,4.0,14.0,1.0,1.0,19.0,23.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,BROCK FABER,JONAS BRODIN,,FILIP GUSTAVSSON,JACK EICHEL,IVAN BARBASHEV,MARK STONE,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8482122.0,8476463.0,,8479406.0,8478403.0,8477964.0,8475913.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,0.015097226
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,469,2,REG,1822,1551,5v5,5v5,left,507.0,missed-shot,"MIN #12 BOLDY, Backhand, Wide Left, Off. Zone, 12 ft. ",,MIN,away,,,,,,,,MATT BOLDY,,,8481557.0,,,L,,,8478499.0,backhand,O,-80.0,9.0,80.0,-9.0,-80.0,9.0,5,5,5,12.727922061357855,45.0,1.0,4.0,1.0,1.0,20.0,23.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,BROCK FABER,JONAS BRODIN,,FILIP GUSTAVSSON,JACK EICHEL,IVAN BARBASHEV,MARK STONE,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8482122.0,8476463.0,,8479406.0,8478403.0,8477964.0,8475913.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,0.16289395
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,470,2,REG,1823,1551,5v5,5v5,left,508.0,blocked-shot,"MIN #97 KAPRIZOV BLOCKED BY TEAMMATE, Wrist, Def. Zone ",,MIN,away,,,,,,,,KIRILL KAPRIZOV,,,8478864.0,8478493.0,,L,,,,,D,-84.0,-8.0,84.0,8.0,-84.0,-8.0,5,5,5,9.433981132056603,57.9946167919165,18.0,1.0,1.0,1.0,20.0,23.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,BROCK FABER,JONAS BRODIN,,FILIP GUSTAVSSON,JACK EICHEL,IVAN BARBASHEV,MARK STONE,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8482122.0,8476463.0,,8479406.0,8478403.0,8477964.0,8475913.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,471,2,REG,1841,1551,5v5,5v5,left,503.0,hit,"MIN #12 BOLDY HIT VGK #27 THEODORE, Neu. Zone",,MIN,away,,,,,,,,MATT BOLDY,SHEA THEODORE,,8481557.0,8477447.0,,L,D,,,,N,77.0,-40.0,77.0,-40.0,-77.0,40.0,5,5,5,41.7612260356422,73.30075576600639,8.0,18.0,1.0,1.0,20.0,23.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,BROCK FABER,JONAS BRODIN,,FILIP GUSTAVSSON,JACK EICHEL,IVAN BARBASHEV,MARK STONE,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8482122.0,8476463.0,,8479406.0,8478403.0,8477964.0,8475913.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,472,2,REG,1849,,5v5,5v5,left,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,2.0,"REILLY SMITH, WILLIAM KARLSSON","8475191, 8476448",2.0,"MARK STONE, JACK EICHEL","8475913, 8478403",on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,8.0,1.0,1.0,20.0,23.0,JONAS BRODIN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,BRAYDEN MCNABB,REILLY SMITH,WILLIAM KARLSSON,SHEA THEODORE,IVAN BARBASHEV,,ADIN HILL,8476463,8478493,8478864,8481557,8482122,,8479406,8475188,8475191,8476448,8477447,8477964,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,473,2,REG,1850,,5v5,5v5,left,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,ALEX PIETRANGELO,8474565,1.0,BRAYDEN MCNABB,8475188,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,2.0,1.0,1.0,1.0,20.0,23.0,JONAS BRODIN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,REILLY SMITH,WILLIAM KARLSSON,SHEA THEODORE,IVAN BARBASHEV,,ADIN HILL,8476463,8478493,8478864,8481557,8482122,,8479406,8474565,8475191,8476448,8477447,8477964,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,474,2,REG,1852,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,YAKOV TRENIN,8478508,1.0,KIRILL KAPRIZOV,8478864,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,0.0,2.0,1.0,1.0,20.0,23.0,JONAS BRODIN,JOEL ERIKSSON EK,YAKOV TRENIN,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,REILLY SMITH,WILLIAM KARLSSON,SHEA THEODORE,IVAN BARBASHEV,,ADIN HILL,8476463,8478493,8478508,8481557,8482122,,8479406,8474565,8475191,8476448,8477447,8477964,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,475,2,REG,1852,,5v5,5v5,left,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,VICTOR OLOFSSON,8478109,1.0,IVAN BARBASHEV,8477964,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,4.0,0.0,1.0,1.0,20.0,23.0,JONAS BRODIN,JOEL ERIKSSON EK,YAKOV TRENIN,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,REILLY SMITH,WILLIAM KARLSSON,SHEA THEODORE,VICTOR OLOFSSON,,ADIN HILL,8476463,8478493,8478508,8481557,8482122,,8479406,8474565,8475191,8476448,8477447,8478109,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,476,2,REG,1856,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,JAKE MIDDLETON,8478136,1.0,BROCK FABER,8482122,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,4.0,1.0,1.0,20.0,23.0,JONAS BRODIN,JAKE MIDDLETON,JOEL ERIKSSON EK,YAKOV TRENIN,MATT BOLDY,,FILIP GUSTAVSSON,ALEX PIETRANGELO,REILLY SMITH,WILLIAM KARLSSON,SHEA THEODORE,VICTOR OLOFSSON,,ADIN HILL,8476463,8478136,8478493,8478508,8481557,,8479406,8474565,8475191,8476448,8477447,8478109,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,477,2,REG,1857,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,JARED SPURGEON,8474716,1.0,JONAS BRODIN,8476463,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,1.0,1.0,1.0,20.0,23.0,JARED SPURGEON,JAKE MIDDLETON,JOEL ERIKSSON EK,YAKOV TRENIN,MATT BOLDY,,FILIP GUSTAVSSON,ALEX PIETRANGELO,REILLY SMITH,WILLIAM KARLSSON,SHEA THEODORE,VICTOR OLOFSSON,,ADIN HILL,8474716,8478136,8478493,8478508,8481557,,8479406,8474565,8475191,8476448,8477447,8478109,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,478,2,REG,1858,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,JUSTIN BRAZEAU,8479638,1.0,MATT BOLDY,8481557,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,4.0,1.0,1.0,1.0,20.0,23.0,JARED SPURGEON,JAKE MIDDLETON,JOEL ERIKSSON EK,YAKOV TRENIN,JUSTIN BRAZEAU,,FILIP GUSTAVSSON,ALEX PIETRANGELO,REILLY SMITH,WILLIAM KARLSSON,SHEA THEODORE,VICTOR OLOFSSON,,ADIN HILL,8474716,8478136,8478493,8478508,8479638,,8479406,8474565,8475191,8476448,8477447,8478109,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,479,2,REG,1862,,5v5,5v5,left,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,RYAN HARTMAN,8477451,1.0,JOEL ERIKSSON EK,8478493,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,2.0,4.0,1.0,1.0,20.0,23.0,JARED SPURGEON,RYAN HARTMAN,JAKE MIDDLETON,YAKOV TRENIN,JUSTIN BRAZEAU,,FILIP GUSTAVSSON,ALEX PIETRANGELO,REILLY SMITH,WILLIAM KARLSSON,SHEA THEODORE,VICTOR OLOFSSON,,ADIN HILL,8474716,8477451,8478136,8478508,8479638,,8479406,8474565,8475191,8476448,8477447,8478109,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,480,2,REG,1864,,5v5,5v5,left,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,NOAH HANIFIN,8478396,1.0,SHEA THEODORE,8477447,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,4.0,2.0,1.0,1.0,20.0,23.0,JARED SPURGEON,RYAN HARTMAN,JAKE MIDDLETON,YAKOV TRENIN,JUSTIN BRAZEAU,,FILIP GUSTAVSSON,ALEX PIETRANGELO,REILLY SMITH,WILLIAM KARLSSON,VICTOR OLOFSSON,NOAH HANIFIN,,ADIN HILL,8474716,8477451,8478136,8478508,8479638,,8479406,8474565,8475191,8476448,8478109,8478396,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
